id	countryId	name	type	city	webSite	rateMM	logoId	streamUrl	metadataId	bitRate	streamCodec	streamRespTime
413471	113	Kobi Malul	2		http://www.RadioM.co.il	95	0	http://212.150.158.172:7777/;stream.mp3	85690	128	1	572
413472	183	Radio Caroline	2		http://www.radiocaroline.co.uk	90	0	http://78.129.202.200:8040/;stream.mp3	85691	128	1	482
413473	114	Radio Rock Roma	2		http://www.radiorock.it	90	0	http://178.32.136.160:8050/;stream.mp3	85692	128	1	494
413480	64	sgpc.net - Live kirtan - Sri harmandir Sahib	2		http://www.sgpc.net	95	0	http://202.164.55.5:8000/;stream.mp3	85694	128	1	491
413481	64	Smooth Radio London	2		http://www.radioways.com	80	0	http://194.50.90.55:10020/;stream.mp3	85695	128	1	500
413482	182	Radio Pro-B Romania - Hit Clubbing Station	2		http://www.radioprob.ro	95	0	http://178.32.57.58:8581/;stream.mp3	85696	128	1	482
413484	87	Radio88 Szeged FM 95.4	1		http://www.radio88.hu	95	0	http://88.151.99.22:8000/;stream.mp3	85697	128	1	527
413485	64	Radio Dukagjini	2		http://www.dukagjini.com	80	0	http://96.44.147.34:7870/;stream.mp3	85698	128	1	495
413486	170	Carnaval-radio.nl === LIVE	2		http://www.carnaval-radio.nl	85	0	http://50.7.241.10:8013/;stream.mp3	85699	128	1	492
413492	64	Amadeus Cultura Musical FM 100.3	1		http://www.radioways.com	85	0	http://50.30.46.200:8484/;stream.mp3	85701	128	1	501
413493	64	Okay 101.7FM Accra	1		http://www.peacefmonline.com	95	0	http://67.159.60.45:8052/;stream.mp3	85702	128	1	494
413494	64	KURTCE RADYO	2		http://www.dicle-fm.com	90	0	http://46.105.109.141:2021/;stream.mp3	85703	128	1	528
413496	64	Punjabi Radio USA	2		http://www.radioways.com	95	0	http://178.159.0.77:7016/;stream.mp3	85704	128	1	502
413498	64	Chlame Stream	2		http://radio.chlame.net	80	0	http://174.36.206.217:8695/;stream.mp3	85705	128	1	226
413500	64	TORi Telugu (Live - MQ)	2		http://www.TeluguOne.com	80	0	http://38.101.195.5:9156/;stream.mp3	85706	128	1	511
413505	5	Radio 91.2	1		http://www.radio912.de	95	0	http://85.13.133.235:8004/;stream.mp3	85708	128	1	513
413506	64	Out Side Brodcast	2		http://www.bossfmgrenada.com	80	0	http://204.45.73.122:8188/;stream.mp3	85709	128	1	512
413508	150	ZJB Radio - Community At It's Best	2		http://www.zjb.gov.ms	80	0	http://159.253.145.177:7000/;stream.mp3	85710	128	1	525
413512	64	Shems FM	2		http://www.shemsfm.net	95	0	http://217.114.200.116/;stream.mp3	85713	128	1	506
413514	34	Radio 105Fm - Jundiai - SP - Serv 01	1		http://www.radio105fm.com.br	95	0	http://64.31.37.194:6034/;stream.mp3	85714	128	1	543
413515	195	abcradio.com.sv	2		http://www.abcradio.com.sv	80	0	http://204.45.73.122:8140/;stream.mp3	85715	128	1	317
413518	64	ClubTime.FM - 24h Deep-, Tech- & Minimal House and Techno - 128k MP3	2		http://www.ClubTime.FM	85	0	http://78.159.104.144/;stream.mp3	85717	128	1	541
413520	182	LAYT FM Dance 107.7 Mhz....Bucuresti....www.LaytFm.je.ro....By AutoDJ....	1		http://www.LaytFm.je.ro	80	0	http://178.32.57.58:8541/;stream.mp3	85718	128	1	637
413521	64	MRBI - WZRC AM1480	1		http://www.nyam1480.com	95	0	http://38.96.175.22:6910/;stream.mp3	85719	128	1	503
413525	145	40 Principales Xalapa 98-5 FM	2		http://www.avanradio.com.mx	80	0	http://72.29.70.19:8038/;stream.mp3	85721	128	1	300
413532	64	globalhouse	2		http://www.radioways.com/fr/radio/globalhouse.html	85	0	http://67.212.165.162:7396/;stream.mp3	85725	128	1	522
413533	44	Radio Carolina 99.3FM Grupo Dial Chile by digitalproserver.com	1		http://www.carolina.cl	95	0	http://66.231.177.37:8080/;stream.mp3	85726	128	1	514
413534	44	grupodial.cl	2		http://www.grupodial.cl	85	0	http://66.231.177.37:8084/;stream.mp3	85727	128	1	533
413535	44	Radio Beethoven FM	2		http://www.beethovenfm.cl	80	0	http://66.231.177.37:8086/;stream.mp3	85728	128	1	518
413536	64	audiorealm.com	2		http://www.radioways.com	80	0	http://78.159.112.72:8017/;stream.mp3	85729	128	1	528
413538	64	TRACE FM GUADELOUPE	2		http://www.trace.fm	80	0	http://188.165.99.157:5240/;stream.mp3	85730	128	1	517
413539	64	KANAL DJ MIXES - Radioparty.pl	2		http://www.radioways.com	85	0	http://94.23.6.162:8035/;stream.mp3	85731	128	1	524
413544	34	radioboanova.com.br	2		http://www.radioboanova.com.br	95	0	http://174.127.101.107:7610/;stream.mp3	85732	128	1	529
413545	66	Broadcasting live Bassoradio	2		http://www.basso.fi	95	0	http://188.117.44.132:8000/;stream.mp3	85733	128	1	528
413551	64	STUDIO IMPACTO FUNK	2		http://WWW.STUDIOIMPACTOFUNK.COM	90	0	http://184.154.6.90:9642/;stream.mp3	85734	128	1	551
413552	5	Radio TEDDY +++ Macht Spass! Macht schlau! +++	2		http://www.radioteddy.de	90	0	http://176.28.2.237:9000/;stream.mp3	85735	128	1	519
413553	64	rehabfm	2		http://www.rehabfm.com	85	0	http://209.239.114.182:8000/;stream.mp3	85736	128	1	514
413554	152	Kalika FM :: Powered by SoftNEP.com	2		http://www.kalikafm.com.np	95	0	http://96.44.147.34:7740/;stream.mp3	85737	128	1	886
413557	114	Playlist DeDi	2		http://www.radio-oltreirc.it	95	0	http://91.121.175.191:8000/;stream.mp3	85739	128	1	512
413558	64	Plusradio 102,6 - Thessaloniki - Greece	1		http://www.plusradio.gr	95	0	http://94.177.122.247:8120/;stream.mp3	85740	128	1	509
413561	64	RAC 105. Entre la musica i tu	2		http://www.rac105.cat	95	0	http://178.32.113.2:8090/;stream.mp3	85742	128	1	491
413564	64	dj_reda_radioelamal	2		http://www.radioelamal.com	95	0	http://108.60.194.130:8000/;stream.mp3	85744	128	1	472
413565	64	Holy Quran (almuaeqy)	2		http://www.radioways.com	90	0	http://184.107.159.100:8048/;stream.mp3	85745	128	1	492
413567	64	24 NABI MOVIE RADIO STATION  PHILIPPINES & PINOY	2		http://nabimovie.com	90	0	http://96.44.147.34:7370/;stream.mp3	85746	128	1	506
413570	17	Radio Steiermark	2		http://steiermark.orf.at	95	0	http://194.232.200.158:8000/;stream.mp3	85747	128	1	514
413572	64	Radio Pendimi (Studio 1 Austria )	2		http://www.radio-pendimi.com	95	0	http://46.4.78.194:35505/;stream.mp3	85748	128	1	480
413573	64	..:: BALKAN.DJ Radio ::..	2		http://www.radioways.com/fr/radio/balkan-dj-radio.html	85	0	http://176.9.23.44:8777/;stream.mp3	85749	128	1	483
413576	5	Bayerwaldradio ... i gfrei mi drauf!	2		http://www.bayerwaldradio.de	80	0	http://46.163.124.15:17992/;stream.mp3	85751	128	1	468
413577	64	AddictedToRadio.com - Bar Rockin' Blues	2		http://AddictedToRadio.com	95	0	http://208.77.21.15:11710/;stream.mp3	85752	128	1	480
413578	64	Radio Capital Web	2		http://www.capital.it/capital/home	80	0	http://46.105.108.86:8008/;stream.mp3	85753	128	1	653
413579	64	Radio Okapi - Fondation Hirondelle - MONUSCO	2		http://www.radioways.com	95	0	http://159.253.145.178:8570/;stream.mp3	85754	128	1	631
413580	114	Radio cuore	2		http://www.radiocuore.it	90	0	http://159.253.145.180:7020/;stream.mp3	85755	128	1	1247
413583	17	ORF Tirol	2		http://tirol.orf.at	95	0	http://194.232.200.159:8000/;stream.mp3	85756	128	1	505
413584	64	Kampung FM	2		http://www.kampungchat.net	80	0	http://72.20.10.48:8000/;stream.mp3	85757	128	1	482
413585	64	Estrella 104.3 FM	1		http://www.estrellacolombia.com	95	0	http://184.82.251.165:8006/;stream.mp3	85758	128	1	275
413586	183	Gospel Radio UK	2		http://www.mygospelradio.co.uk	95	0	http://67.159.60.45:8048/;stream.mp3	85759	128	1	505
413589	64	DjKoRn Pinoy Pride AutoDJ, PINOY www.djkorn.org	2		http://www.djkorn.org	80	0	http://184.154.185.177/;stream.mp3	85760	128	1	521
413590	64	Soundset Plavi	2		http://www.radioways.com/fr/radio/soundset-plavi.html	90	0	http://46.23.68.122:9000/;stream.mp3	85761	128	1	489
413592	64	Burc fm	2		http://burc-stream.samanyolu.com	80	0	http://88.255.168.70:8000/;stream.mp3	85763	128	1	260
413594	64	.::: Balkan Radio 24 Sata Sa Vama :::..	2		http://www.BalkanRadio.eu	80	0	http://80.237.210.23:8000/;stream.mp3	85764	128	1	490
413595	64	WGBH 89.7 Boston	1		http://www.radioways.com	80	0	http://198.147.175.79:9000/;stream.mp3	85765	128	1	513
413597	5	RussianFM.de | RussianFM	2		http://www.russianfm.de	85	0	http://62.141.42.128:8000/;stream.mp3	85766	128	1	482
413599	64	Radio Vision 2000 - La radio qui vous ecoute	2		http://www.radiovision2000haiti.net	90	0	http://209.172.51.25:9062/;stream.mp3	85768	128	1	526
413606	64	CALMRADIO - OM	2		http://calmradio.com	90	409339	http://173.192.225.172:11006/;stream.mp3	85771	128	1	554
413628	64	Canal7	2		http://www.canal7.net	75	0	http://62.233.61.7:8000/;stream.mp3	85784	128	1	550
413630	64	Fusion Radio.  The Future of Dance	2		http://www.fusionradio.fm	95	0	http://65.60.1.98:9004/;stream.mp3	85785	128	1	572
413632	64	Topradio Westhoek	2		http://www.topradiowesthoek.eu	75	0	http://188.165.204.25:8000/;stream.mp3	85787	128	1	577
413645	5	RADIO FLENSBURG - Top 100 Hits, Charts, News und mehr aus dem Norden (Schleswig-Holstein - Deutschland - Germany)	2		http://www.radio-flensburg.de	75	0	http://46.163.124.86:28702/;stream.mp3	85793	128	1	541
413648	64	maxximixxhousefloor //	2		http://maxximixxhousefloor.vestaradio.com	75	0	http://188.165.99.157:7320/;stream.mp3	85796	128	1	531
413651	64	Toto Fuer Euch On Air	2		http://www.radio-foxtempel.com	75	0	http://184.107.213.58:9964/;stream.mp3	85797	128	1	555
413652	64	ON AIR TV RADIO	2		http://www.onairtvradio.com	75	0	http://88.190.25.48:8003/;stream.mp3	85798	128	1	531
413653	64	iDMZ (Danze Music Zone)	2		http://www.radioways.com	75	0	http://173.44.36.50:7406/;stream.mp3	85799	128	1	533
413654	64	Sunny Live On Air	2		http://www.future-base.net	75	0	http://184.107.133.34:9794/;stream.mp3	85800	128	1	524
413656	64	Hit Station.fm One | Dance Pop Top40 | www.hitstation.fm	2		http://www.hitstation.fm	95	0	http://80.237.157.97:8450/;stream.mp3	85802	128	1	521
413657	64	fullestrenosdj.com	2		http://fullestrenosdj.com	75	0	http://176.31.253.175:9998/;stream.mp3	85803	128	1	507
413658	64	DJ Westcube	2		http://www.danceisland.org	75	0	http://176.31.103.46:8129/;stream.mp3	85804	128	1	564
413659	64	Radio Dance Energy [24/7 Don't Stop WebRadio]	2		http://radiodanceenergy.net	75	0	http://81.92.219.14:8085/;stream.mp3	85805	128	1	499
413660	64	Mousiko Panorama: 100,8FM - KATERINI - PIERIA - GREECE	1		http://www.mousikopanorama.gr	75	0	http://85.17.174.142:10300/;stream.mp3	85806	128	1	541
413667	64	JPHiP Radio	2		http://jphip.com	75	0	http://95.211.36.47:8800/;stream.mp3	85808	128	1	600
413674	64	Radio Naples - L'antologia della canzone napoletana - Italia - Italy	2		http://radionaples.com	80	0	http://173.255.137.32:7018/;stream.mp3	85811	128	1	522
413684	64	AddictedToRadio.com - Great Golden Grooves	2		http://AddictedToRadio.com	75	0	http://208.77.21.13:11910/;stream.mp3	85820	128	1	557
413704	5	Radio-Infinity	2		http://www.radio-infinity.de	75	0	http://82.165.131.218:8000/test.mp3	85830	256	1	534
413708	64	The EP Express - The Elvis Presley Radio Station	2		http://theepexpressradiostation.weebly.com	80	0	http://94.23.197.13:9246/;stream.mp3	85832	128	1	558
413714	64	AddictedToRadio.com - The Oldies Channel	2		http://AddictedToRadio.com	75	0	http://208.77.21.15:12010/;stream.mp3	85836	128	1	596
413717	64	Dieters Schlager Radio - Die Nr. 1	2		http://www.dietersschlagerradio.com	80	0	http://184.107.161.2:8240/;stream.mp3	85838	128	1	529
413727	64	rcnmundo.com	2		http://www.rcnmundo.com	75	0	http://67.205.95.138:9435/;stream.mp3	85844	128	1	530
413729	64	Pillar-Tunez	2		http://ezhelp.org/memorylane	75	0	http://64.20.42.58:8038/;stream.mp3	85845	128	1	553
413734	64	Campo-Iro Radio - 24/7 - Hilongos-Hindang - Leyte - Philippines - - - Mabuhay  ! - - -	2		http://www.campo-iro.com	75	0	http://184.154.10.83:8090/;stream.mp3	85848	128	1	539
413737	64	Radio Bayern Oldies	2		http://www.bayernradio.eu	80	0	http://87.229.24.114:8128/;stream.mp3	85849	128	1	552
413740	64	Radio Mi Amigo - Je bent nooit te jong om Mi Amigo te vergeten	2		http://www.radiomiamigo.eu	80	0	http://46.231.87.20:8000/;stream.mp3	85852	128	1	546
413752	114	Radio Millenote	2		http://www.radiomillenote.it	75	0	http://159.253.145.180:7036/;stream.mp3	85857	128	1	672
413757	64	Radio Sunshine auf UKW 97,5 MHz	1		http://rs.dh-media.net	75	0	http://81.95.0.50:7010/;stream.mp3	85860	128	1	538
413758	5	DJ Fellow 4you live aus Duisburg	2		http://www.crazy4you-radio.de	75	0	http://188.165.64.79:9024/;stream.mp3	85861	128	1	548
413768	64	Veronica FM	2		http://www.soft-tracks.com	75	0	http://173.193.138.136:7660/;stream.mp3	85865	128	1	397
413777	64	Ashdown FM Classic Hits US	2		http://www.ashdownfm.com	75	0	http://209.105.243.172:9060/;stream.mp3	85871	128	1	524
413778	25	Gemini FM	2		http://www.geminifm.net	75	0	http://91.121.117.158:8200/;stream.mp3	85872	128	1	523
413788	64	Soft Tracks	2		http://www.veronicafm.org	80	0	http://67.228.177.153:5434/Live	85878	128	1	579
413816	64	106.1 GERONIMO JOGJA	1		http://www.geronimo.fm	75	0	http://69.64.33.125:8018/;stream.mp3	85886	128	1	576
413818	64	STAR FM 88.8 CORFU - GREECE	1		http://www.star888.gr	75	0	http://85.17.123.93:8800/;stream.mp3	85887	128	1	592
413824	66	CMUSIC Radio - ALL THE NEW HITS! - CMUSIC.FI  More streams at cmusic.fi - Oulu Finland Suomi -  Top 40 Hits Dance	2		http://www.cmusic.fi	75	0	http://195.5.121.53:8800/;stream.mp3	85892	128	1	604
413829	64	A-1 Hits @ Party Rockers Radio	2		http://www.partyrockersradio.com	95	0	http://173.192.22.204:8022/;stream.mp3	85893	128	1	600
413832	64	rtvradio Top 1000	2		http://rtvradio.22web.net	75	0	http://188.40.179.137:8022/;stream.mp3	85895	128	1	508
413837	64	KISS FM!  ALL THE HITS!	2		http://www.myspace.com/kissmusiccenter	75	0	http://98.183.169.148:8000/;stream.mp3	85899	128	1	558
413842	64	Big R Radio - The Hawk	2		http://www.bigrradio.com	95	0	http://173.193.14.170:9602/;stream.mp3	85900	128	1	594
413849	64	AddictedToRadio.com - Power Hip-Hop & R&B	2		http://AddictedToRadio.com	80	0	http://208.77.21.15:10610/;stream.mp3	85903	128	1	584
413852	17	German Top 100 Charts - Streamed by CITYSTREAM.AT	2		http://www.citystream.at	75	0	http://46.163.115.222:9000	85904	128	1	602
413861	64	kfm 106 hits	1		http://www.ss.com	75	0	http://109.123.116.202:8024/;stream.mp3	85907	128	1	591
413866	170	Witte-parel-radio Met DJ Lady Tamara Vanuit Studio Schijndel	2		http://www.witte-parel-radio.nl	75	0	http://62.212.132.26:8736/;stream.mp3	85909	128	1	616
413875	5	89.0 RTL	1		http://www.89.0rtl.de	80	0	http://80.237.210.25:8010/;stream.mp3	85915	128	1	576
413884	64	Party Fun Radio - Dein Party Sender im Netz: Party Fun Radio	2		http://www.partyfunradio.eu	75	0	http://85.114.135.242:9000/;stream.mp3	85920	128	1	599
413895	64	Jewish Hits	2		http://www.jewishhits.com	75	0	http://178.159.0.11:7246/;stream.mp3	85925	128	1	614
413897	114	Radio Number One	2		http://www.radionumberone.it	80	0	http://159.253.145.180:8004/;stream.mp3	85926	128	1	592
413901	64	ZOO 908	2		http://www.zooradio.gr	85	0	http://188.138.121.94:8004/;stream.mp3	85927	128	1	584
413909	64	AddictedToRadio.com - Channel One -Top 40 Pop Hits	2		http://AddictedToRadio.com	85	0	http://208.77.21.15:9710/;stream.mp3	85931	128	1	573
413912	64	1.FM - ReggaeTrade	2		http://www.radioreggaetrade.com	95	3177	http://209.73.150.39:7024/;stream.mp3	85934	128	1	551
413920	170	BNR Nieuwsradio	2		http://www.bnr.nl	95	0	http://81.173.3.251:8100/;stream.mp3	85939	128	1	211
413927	64	Signal FM, 90.5 Live From Port-au-Prince, Haiti	1		http://www.signalfmhaiti.com	95	0	http://209.172.51.25:8088/;stream.mp3	85943	128	1	326
413929	64	La Ranchera de Cuauhtemoc	2		http://www.gbmradio.com	75	0	http://184.107.176.178:9112/;stream.mp3	85944	128	1	260
413933	114	Controradio - On Air	2		http://www.controradio.it	80	0	http://85.25.120.122:8190/;stream.mp3	85947	128	1	358
413939	64	NTN 24 - RCN Mundo	2		http://www.rcnmundo.com	75	0	http://67.205.95.138:9658/;stream.mp3	85950	128	1	786
413945	13	portalinterior.com.ar	2		http://www.portalinterior.com.ar	75	0	http://173.248.148.99:8000/;stream.mp3	85954	128	1	243
413988	64	Radio Fides La Paz	2		http://www.radiofides.com	75	0	http://38.96.175.22:5248/;stream.mp3	85976	16	1	561
413996	64	XHNOE-FM Stereo 91 Nuevo Laredo, Tamps.  MEXICO	2		http://www.xhnoe.com	75	0	http://216.251.65.74:8000/;stream.mp3	85981	128	1	578
414013	64	Radio Melody Fm Live	2		http://www.radiomelodyfmlive.com	80	0	http://199.16.186.40:8463/;stream.mp3	85991	128	1	568
414024	64	radiosportiva	2		http://www.radiosportiva.com	90	0	http://159.253.145.180:7052/;stream.mp3	85998	128	1	419
414025	64	ESPN 103.9FM/1490AM	1		http://www.rfenc.com	75	0	http://64.46.53.180:8000/;stream.mp3	85999	128	1	482
414027	114	radioblutoscana	2		http://www.aradioblutoscana.it	75	0	http://159.253.145.180:7024/;stream.mp3	86001	128	1	422
414076	64	TalkRadioX	2		http://talkradiox.com	75	0	http://64.62.253.223:9400/;stream.mp3	86033	128	1	282
414078	64	Fine Art: The Essential Art Bell (www.fineartstream.com)	2		http://www.fineartstream.com	90	0	http://67.159.45.87:8374/;stream.mp3	86035	128	1	412
414080	64	HealthRadio.net is online Health Talk	2		http://www.healthradio.net	75	0	http://173.193.205.96:9010/;stream.mp3	86037	128	1	354
414088	64	International Community Radio Network	2		http://icradionetwork.com	75	0	http://178.159.0.11:7506/;stream.mp3	86042	128	1	487
414089	64	Social Crime Radio: We're what's wrong with America!	2		http://socialcrime.com	85	0	http://173.192.224.123:8439/;stream.mp3	86043	128	1	496
414127	64	Ascona-Locarno Welcome Radio	2		http://www.ascona-locarno.com	75	0	http://46.105.6.213:8100/;stream.mp3	86068	128	1	552
414137	114	RadioRadio Streaming	2		http://www.radioradio.it	75	0	http://62.196.56.141:8110/;stream.mp3	86077	128	1	478
414149	114	radio24	2		http://www.radio24.it	75	0	http://212.45.98.191:8000/;stream.mp3	86086	128	1	372
414154	64	Gloomy Music For A Gloomy Day	2		http://www.u7radio.org	95	0	http://216.38.15.250:8000/;stream.mp3	86090	128	1	525
414155	184	fantasyradio.ru	2		http://www.fantasyradio.ru	75	0	http://109.68.191.160:8008/;stream.mp3	86091	128	1	534
414164	145	IMER Interferencia 710 AM Mexico City	1		http://www.imer.com.mx	75	0	http://74.86.83.83:8169/;stream.mp3	86095	128	1	604
414178	64	ThamizhSun FM	2		http://www.thamizhsun.com	75	0	http://69.175.122.202:8321/;stream.mp3	86104	128	1	578
414187	64	1.FM - Otto's Baroque Musick	2		http://www.1.fm	95	3177	http://209.73.150.37:8045/;stream.mp3	86113	128	1	532
414193	64	181.FM - Classical Guitar	2		http://www.181.fm	95	98154	http://67.213.214.248:9872/;stream.mp3	86117	128	1	231
414208	64	SSRadio Funk and Disco	2		http://funk.ssradio.com	75	0	http://94.23.201.109:9040/;stream.mp3	86119	128	1	531
414218	34	[i][c=1][b]DJ-Lipiinnn Do S.J [/b][/c][/i]	2		http://WWW.LAZERDIGITAL.COM.BR	75	0	http://184.154.6.90:2152/;stream.mp3	86124	128	1	237
414249	64	Radio CasteloFunk Digital 24 H de Funk na Internet	2		http://www.castelofunk.net	75	0	http://64.56.64.75:10718/;stream.mp3	86132	128	1	300
414250	64	RADIO TOPFUNK 24 HORAS NO AR	2		http://www.topfunk.net	75	0	http://96.9.177.22:9954/;stream.mp3	86133	128	1	549
414270	64	amysfm //	2		http://www.amysfm.com	75	0	http://188.165.99.157:9560/;stream.mp3	86139	128	1	523
414271	64	1.FM - Urban Adult Choice	2		http://www.1.fm	75	3177	http://209.73.150.38:8023/;stream.mp3	86140	128	1	563
414283	64	Deep Tech Soul Stream	2		http://deeptechsoul.com	75	0	http://50.23.115.122:8274/;stream.mp3	86147	128	1	209
414292	64	Urban Music 2000 Radio: R&B // Visit www.UrbanMusic2000.com	2		http://www.urbanmusic2000.com	75	0	http://184.168.89.50:8000/;stream.mp3	86150	128	1	488
414305	64	Big R Radio - 108 JAMZ	2		http://www.bigrradio.com	80	0	http://173.193.14.170:9608/;stream.mp3	86157	128	1	444
414321	64	1.FM - Channel X	2		http://www.1.fm	95	3177	http://209.73.150.38:8070/;stream.mp3	86164	128	1	533
414325	64	Pop Fusion Radio	2		http://www.popfusionradio.com	80	0	http://74.119.216.98:9006/;stream.mp3	86166	64	1	588
414370	64	RADIO BIT-LATINO & MASTER GEEKS LLC	2		http://www.mastergeeksllc.com	75	0	http://184.107.221.58:8649/;stream.mp3	86184	128	1	553
414373	64	1.FM - Jamz [The Urban Format Leader of I-Tunes & Windows Media]	2		http://www.1.fm	95	3177	http://209.73.150.67:8055/;stream.mp3	86185	128	1	545
414394	64	radio-fx.com | Radio FX Hip Hop and R&B | radiofx	2		http://www.radio-fx.com	95	0	http://208.80.53.108:26368/;stream.mp3	86193	128	1	546
414422	64	Shorty and the Boyz-Old School - ShortyandtheBoyz.com	2		http://www.ShortyandtheBoyz.com	75	0	http://174.37.16.73:1819/;stream.mp3	86203	128	1	517
414424	64	All Digital Radio Hip Hop and R&B	2		http://AllDigitalRadio.com	75	0	http://173.192.48.97:8448/;stream.mp3	86205	128	1	528
414451	64	Sound POP (HD AUDIO) www.RADIOSOUNDPOP.net (AO VIVO)	2		http://radiosoundpop.net	95	0	http://173.193.202.68:7460/;stream.mp3	86216	128	1	245
414498	64	Lautradio - DER Musiksender!	2		http://www.lautradio.eu	75	0	http://46.4.78.194:35010/;stream.mp3	86232	128	1	385
414510	64	Nice Radio-SVG/ bds Company Ltd.	2		http://www.niceradio.org	90	0	http://66.90.104.41:8380/;stream.mp3	86238	128	1	407
414533	64	RadioFunClub.net	2		http://radiofunclub.net	80	0	http://184.107.133.34:9928/;stream.mp3	86246	128	1	518
414549	64	AddictedToRadio.com - V101 RnB	2		http://AddictedToRadio.com	75	0	http://208.77.21.15:10710/;stream.mp3	86250	128	1	552
414564	64	Roswell UFO Radio	2		http://RoswellBooks.com	75	0	http://199.16.186.38:8485/;stream.mp3	86256	128	1	564
414566	64	Goldradio Network 24/7 Chat room at www.goldradio.net OTR Old Time Radio now taking Requests	2		http://www.goldradio.net	75	0	http://184.154.145.114:8097/;stream.mp3	86258	128	1	557
414574	64	Busy radio	2		http://www.busyradio.com	75	0	http://173.193.219.163:8601/;stream.mp3	86261	128	1	559
414581	67	(((WEBADUB HOT RADIO))) The Hot Dancehall Radio	2		http://www.webadubradio.fr	90	0	http://176.31.240.114:8050/;stream.mp3	86264	128	1	562
414584	208	BlastFM Radio: dup it up!	2		http://www.blastfm.ch	75	0	http://212.7.194.133:8020/;stream.mp3	86267	128	1	558
414598	64	BigUpRadio Champion Sound Dancehall Reggae	2		http://www.bigupradio.com	95	0	http://50.7.245.130:8000/;stream.mp3	86274	128	1	459
414620	64	AddictedToRadio.com - Reggae Roots	2		http://AddictedToRadio.com	75	0	http://208.77.21.13:17110/;stream.mp3	86284	128	1	570
414651	64	REPUBLIC 100.3	1		http://www.republicradio.gr	95	0	http://188.138.112.156:8000/;stream.mp3	86294	128	1	526
414653	64	Radio Efimera - desde Mexico	2		http://www.radioefimera.com	75	0	http://66.84.14.177:8080/;stream.mp3	86295	128	1	498
414654	64	89 RAINBOW - THESSALONIKI - GREECE	2		http://www.89fm.gr	80	0	http://62.1.42.137:4000/;stream.mp3	86296	128	1	507
414655	172	Radio Panteon - Rock	2		http://radiopanteon.pl	75	0	http://91.142.205.205:7392/;stream.mp3	86297	128	1	498
414656	13	Radio Vibra 93.3	1		http://www.radiovibra.com.ar	75	0	http://67.19.12.42:8004/;stream.mp3	86298	128	1	501
414658	64	U-Rock	2		http://www.radioways.com/fr/radio/u-rock.html	80	0	http://50.22.216.203:8020/;stream.mp3	86299	128	1	457
414659	64	The Classic Rock Lounge	2		http://www.classicrocklounge.com	75	0	http://194.9.72.16:37440/;stream.mp3	86300	128	1	457
414662	64	radiodoblenueve.com	2		http://www.radiodoblenueve.com	75	0	http://174.36.1.34:8190/;stream.mp3	86302	128	1	435
414669	64	GDRADIO.NET - Streaming Grateful Dead and more!	2		http://www.gdradio.net	95	0	http://208.80.53.104:26260/;stream.mp3	86305	128	1	492
414671	64	Rockin California	2		http://www.rockincalifornia.com	80	0	http://184.154.125.18:8411/;stream.mp3	86306	128	1	417
414672	64	Radiospirit.Gr	2		http://www.Radiospirit.gr	75	0	http://85.10.199.143:9988/;stream.mp3	86307	128	1	457
414681	64	Polskie Radio Rzeszow SA - Live (mono)	2		http://www.radioways.com	75	0	http://78.159.102.32:9550/;stream.mp3	86310	128	1	570
414682	64	AddictedToRadio.com - Love Bites	2		http://AddictedToRadio.com	80	0	http://208.77.21.15:15910/;stream.mp3	86311	128	1	423
414683	17	Antenne Webstream	2		http://www.dieantenne.at	80	0	http://85.25.236.116:24946/;stream.mp3	86312	128	1	422
414686	64	BurnFM - musik intensiv!	2		http://burn-fm.de/live_mp3.m3u	75	0	http://46.163.117.4/;stream.mp3	86313	128	1	406
414687	114	Rock N Roll radio	2		http://www.radioways.com/fr/radio/rock-n-roll-radio.html	75	0	http://91.121.137.159:8000/;stream.mp3	86314	128	1	462
414688	64	TamilKuyilRadio.com	2		http://www.tamilkuyilradio.com	75	0	http://173.193.219.163:8095/;stream.mp3	86315	128	1	416
414689	5	STAR FM Bln - Maximum Rock	2		http://www.starfm.de	95	0	http://80.237.153.93:8000/;stream.mp3	86316	128	1	427
414690	183	Absolute Classic Rock	2		http://www.absoluteclassicrock.co.uk	90	0	http://85.159.184.64/;stream.mp3	86317	128	1	431
414691	64	New Normal Rock	2		http://www.newnormalrock.com	75	0	http://184.168.64.188:8000/;stream.mp3	86318	128	1	415
414692	159	RadioRandsfjord stream2	2		http://www.radiorandsfjord.no	75	0	http://188.40.179.115:8000/;stream.mp3	86319	128	1	418
414694	64	Polskie Radio Rzeszow SA - Live (stereo)	2		http://www.radioways.com	90	0	http://178.162.174.120:9504/;stream.mp3	86320	128	1	415
414696	64	AddictedToRadio.com - Hair Voltage	2		http://AddictedToRadio.com	75	0	http://208.77.21.15:15710/;stream.mp3	86321	128	1	405
414698	226	Max FM	2		http://www.maxfm.com.tr	75	0	http://46.20.4.2:8090/;stream.mp3	86323	128	1	402
414700	64	Real Radio XS	2		http://www.radioways.com	80	0	http://194.50.90.55:10028/;stream.mp3	86325	128	1	400
414701	34	radio putzgrila	2		http://www.radioputzgrila.com.br	80	0	http://69.175.94.59:8007/;stream.mp3	86326	128	1	403
414702	64	TurboDJ Rock Radio	2		http://www.turbodj.com	80	0	http://67.212.189.18/;stream.mp3	86327	128	1	412
414704	64	farpastpost radio Stream	2		http://www.radioways.com	75	0	http://69.175.33.162:8243/;stream.mp3	86328	128	1	404
